순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
682,이유없는 반항,1971-03-26,2692000,0,1343,1,27,미국,미국,
683,시크릿,2013-08-29,9339000,0,1330,5,26,미국,미국,(주)미디어데이
684,"소설, 영화와 만나다",2013-11-21,8965000,0,1327,5,95,한국,한국,(재)전주국제영화제조직위원회
685,내가 마지막 본 파리,2011-02-07,2610000,0,1305,1,16,미국,미국,
686,좋은 친구들,2013-03-28,9709500,0,1258,15,185,한국,한국,(주)마인스 엔터테인먼트
687,카이츠,2013-10-24,6311000,0,1239,5,18,인도,인도,(주)미디어데이
688,나비와 바다,2013-01-24,7456000,0,1235,13,202,한국,한국,(주)시네마달
688,유리씨즈,1975-12-27,2470000,0,1235,2,29,이탈리아,이탈리아,
688,마지막 찻잔,1979-07-06,2475000,0,1235,1,12,한국,한국,
691,안나 카레니나,,2527000,0,1225,1,27,영국,영국,
692,스미스 워싱톤에 가다,,2647000,0,1224,1,15,,,
693,콘돌은 날아간다,2013-05-30,8107900,0,1202,9,234,한국,한국,주식회사 마운틴픽쳐스
694,더 이클립스,2013-06-05,9206000,0,1199,3,105,아일랜드,아일랜드,㈜영화사 백두대간
695,붓다:싯다르타 왕자의 모험,2013-05-17,7788000,0,1196,30,136,일본,일본,(주)나이너스엔터테인먼트
696,마린스키 발레 지젤 3D,2012-11-01,14748000,0,1195,2,36,러시아,러시아,(주) 인스터 글로벌
697,"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",2014-01-09,9544000,0,1193,6,6,일본,일본,(주)씨제이이엔엠
698,안드레아 세니에,2013-01-19,30999000,0,1184,2,46,독일,독일,(주)케빈앤컴퍼니
699,글래디에이터: 로마 영웅 탄생의 비밀 3D 확장 감독판,2013-07-25,3300000,0,1170,4,15,이탈리아,이탈리아,(유)조이앤컨텐츠그룹
700,폴 다이어리,2013-05-30,7321000,0,1169,4,54,독일,"독일,오스트리아 ,에스토니아",(주)미로비젼
701,무게,2013-11-07,8446500,0,1161,6,155,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
702,낭만파 남편의 편지,2013-09-12,7654000,0,1130,9,201,한국,한국,(주)퍼스트런
703,밤의 이야기,2012-11-29,7892500,0,1129,9,113,프랑스,프랑스,데이지엔터테인먼트
704,박서방,1960-10-05,2271000,0,1127,1,35,한국,한국,
705,자이언트,1974-02-28,2267000,0,1123,1,28,미국,미국,
706,다크 스페이스,2013-10-10,5576000,0,1113,5,19,캐나다,캐나다,(주)미디어데이
707,오란고교 호스트부,2013-03-14,5500000,0,1100,3,11,일본,"일본,러시아",(주)수키픽쳐스
707,사샤,2013-03-14,5500000,0,1100,3,11,독일,독일,(주)수키픽쳐스
709,멤피스,2013-05-23,16307000,0,1094,5,106,미국,미국,(주) 인스터 글로벌
710,에덴의 선택,2013-05-09,8166500,0,1092,8,124,미국,미국,C 무비
711,케빈에 대하여,2012-07-26,7721000,0,1085,1,32,영국,"영국,미국",(주)티캐스트
712,리골레토,2013-09-28,27397000,0,1082,2,61,미국,미국,(주) 인스터 글로벌
713,무기여 잘 있거라,1974-01-01,2281000,0,1078,1,17,미국,미국,
714,오만과 편견,2006-03-24,8323000,0,1066,1,22,미국,미국,UIP코리아
715,또 하나의 약속,2014-02-06,7603000,0,1057,2,6,한국,한국,영화사올(주)
716,어느 비행사에 대한 추억,2013-05-16,7564000,0,1056,13,147,일본,일본,에이원엔터테인먼트
717,컴플라이언스,2013-08-01,7427500,0,1045,6,119,미국,미국,오드
718,미워도 다시 한번 2,,2076000,0,1038,1,31,한국,한국,
719,안드레아 보첼리: 러브 인 포르토피노,2013-05-08,8449000,0,1036,14,39,영국,영국,씨제이 씨지브이(CJ CGV)(주)
719,공각기동대 S.A.C - Solid State Society,2013-05-23,11777000,0,1036,6,129,일본,일본,"㈜T-JOY,씨너스엔터테인먼트(주)"
721,부도리의 꿈(감독판),2013-01-30,7551000,0,1033,2,60,일본,일본,(주)나이너스엔터테인먼트
722,지상의 별처럼,2012-09-06,6175000,0,1025,5,7,인도,인도,(주)엣나인필름
723,렛 미 아웃,2013-08-15,7600000,0,1024,10,168,한국,한국,㈜영화사 백두대간
724,가면무도회,2013-06-29,25413000,0,1017,2,49,미국,미국,(주) 인스터 글로벌
725,그림자 애인,2013-04-25,6546500,0,1013,22,227,중국,중국,브릿지웍스 엔터테인먼트(주)
726,노인을 위한 나라는 없다,2008-02-21,7900500,0,1001,2,16,미국,미국,"주식회사 해리슨앤컴퍼니,CJ ENM"
727,한니발,,1706000,0,997,1,18,이탈리아,이탈리아,
728,공각기동대 어라이즈 보더: 2 고스트 위스퍼스,2013-12-12,7424500,0,993,20,148,일본,일본,에이원엔터테인먼트
729,삼포가는 길,1975-05-23,1992000,0,991,1,8,한국,한국,
729,인사이드 르윈,2014-01-29,9072000,0,991,1,5,미국,"미국,프랑스",블루미지
731,에비던스,2013-12-26,4947000,0,989,5,18,미국,미국,(주)미디어로그
732,사랑아 나는 통곡한다,,1976000,0,988,1,19,미국,미국,
732,설인,2013-03-14,7404500,0,988,6,149,한국,한국,씨제이 씨지브이(CJ CGV)(주)
734,건,2013-12-26,4922000,0,984,5,15,미국,미국,(주)미디어데이
735,프랑스 다이어리,2013-06-06,7321000,0,964,4,74,프랑스,프랑스,찬란
736,한나를 위한 소나타,2013-10-24,6118000,0,959,4,56,독일,독일,(주)컴퍼니엘
737,오페라-아이다,2009-12-06,12828000,0,954,1,11,미국,미국,(주)에이치엠엔
737,모테키: 모태솔로 탈출기,2013-09-26,4985000,0,954,6,20,일본,일본,(주)미디어데이
739,어톤먼트,2008-02-21,7373000,0,943,1,16,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
740,왕중왕,,1884000,0,942,1,12,미국,미국,
740,피크닉,,1884000,0,942,1,21,미국,미국,
742,밀크 오브 소로우-슬픈 모유,2013-08-22,7818000,0,933,1,66,스페인,"스페인,페루",㈜영화사 백두대간
743,여로,,1858000,0,929,1,12,미국,미국,
744,뷰티풀 라이즈,2013-10-17,6445500,0,903,13,187,프랑스,프랑스,(주)싸이더스
745,뜨거운 양철 지붕 위의 고양이,,1804000,0,902,1,25,미국,미국,
746,배틀 오브 비보이,2014-01-09,7085000,0,901,1,3,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
747,노랑머리 - 플라스틱 섹스,2013-08-01,1800000,0,900,1,6,한국,한국,(주)케이알씨지
748,비단꽃길,2013-10-17,5820500,0,896,9,156,한국,한국,주식회사 마운틴픽쳐스
749,캐리,1978-09-17,1784000,0,892,1,16,미국,미국,
750,섹슈얼 어딕션 : 꽃잎에 느껴지는 쾌락과 통증,2013-09-05,3770000,0,884,18,33,미국,미국,"(주)팝엔터테인먼트,(주)제이엠씨미디어"
751,필스,2013-11-21,6434000,0,883,6,52,영국,영국,(주)앤드플러스미디어웍스
752,연인,1992-06-20,5839000,0,874,31,122,프랑스,프랑스,(주)팝엔터테인먼트
753,위대한 밀로크로제,2013-01-17,5954500,0,871,11,130,일본,일본,이미지팩토리
754,프레셔스,2013-01-10,6023400,0,851,3,59,미국,미국,씨네그루(주)다우기술
754,안나 볼레나,2013-02-28,20899500,0,851,2,50,독일,독일,(주)케빈앤컴퍼니
756,산딸기,2013-05-16,6572000,0,850,1,70,스웨덴,스웨덴,㈜영화사 백두대간
757,필름 소셜리즘,2013-03-28,5962500,0,845,7,112,프랑스,프랑스,(재)전주국제영화제조직위원회
758,겨울여자,1977-09-27,1773000,0,834,1,6,한국,한국,
759,두더지,2013-10-31,5958400,0,833,4,78,일본,일본,(주)수키픽쳐스
760,심플 라이프,2012-11-22,5866000,0,830,3,50,홍콩,홍콩,(주)미로비젼
760,카르페디엠,2013-06-27,6388000,0,830,1,22,네덜란드,네덜란드,프리비젼엔터테인먼트
762,리멤버,2012-12-13,4653000,0,825,3,32,독일,독일,주식회사 마운틴픽쳐스
763,화이트 크리스마스,,1644000,0,822,1,25,미국,미국,
764,스프링 브레이커스,2013-07-25,6612000,0,818,2,65,미국,미국,(주)누리픽쳐스
765,군사통제구역 팔이공지대,2013-07-25,5950000,0,813,3,14,한국,한국,골든타이드픽처스(주)
766,토스카,2013-04-13,19779500,0,812,2,50,독일,독일,(주)케빈앤컴퍼니
767,러브씬,2013-10-03,3775000,0,805,4,20,한국,한국,골든타이드픽처스(주)
768,타잔 3D,2014-01-09,9904000,0,803,1,4,독일,독일,(주)싸이더스
769,어둠 속의 빛,2013-04-11,5186000,0,800,7,121,폴란드,"폴란드,독일",주식회사 마운틴픽쳐스
770,오텔로,2013-04-13,20629000,0,793,2,43,미국,미국,(주) 인스터 글로벌
771,청춘극장,1975-09-20,1572000,0,786,1,15,한국,한국,
772,돈 지오반니,2012-02-29,9696000,0,784,1,16,미국,미국,(주) 인스터 글로벌
773,라 트라비아타,2012-10-23,10658000,0,782,1,27,미국,미국,(주) 인스터 글로벌
774,아름다운 팔도강산,1972-01-01,1562000,0,781,1,27,한국,한국,
775,포스터,2013-12-19,3210000,0,770,4,16,영국,영국,(주)에이씨피컴퍼니
776,사랑은 마법처럼,2013-11-14,5202500,0,765,6,114,프랑스,프랑스,찬란
777,텔레비전,2013-11-07,4713000,0,759,4,71,기타,"기타,독일",(주)엣나인필름
778,콩가네,2013-07-11,5451500,0,755,5,73,한국,한국,프리비젼엔터테인먼트
779,화벽,2012-09-20,1580000,0,750,1,3,중국,중국,(주)영화사폴
780,노다지,,1498000,0,749,1,28,한국,한국,
781,노 원 리브스,2013-08-29,5199000,0,748,6,60,미국,미국,씨네그루(주)다우기술
782,철부지 아씨,1968-03-14,1482000,0,741,1,27,한국,한국,
783,"가장 따뜻한 색, 블루",2014-01-16,5854000,0,726,1,3,프랑스,프랑스,판씨네마(주)
784,연산군,1962-01-01,1449000,0,724,1,20,한국,한국,
785,키스,2013-03-07,6011000,0,722,2,26,한국,한국,(주)마노엔터테인먼트
786,징기스칸,1977-03-18,1446000,0,715,1,16,미국,미국,
787,행복한 두더지,,357000,0,714,1,7,한국,한국,
787,내가 책이라면,,357000,0,714,1,7,,,
787,빨간 사과 하나,,357000,0,714,1,7,,,
787,바다,,357000,0,714,1,7,,,
787,과장된 자연 이야기,,357000,0,714,1,7,,,
787,섬 위의 주먹,,357000,0,714,1,7,,,
787,분수의 기억을 더듬으며,,357000,0,714,1,7,한국,한국,
787,내 빨간 풍선,,357000,0,714,1,7,,,
787,로켓보이,,357000,0,714,1,7,,,
787,장난감 병정의 사랑,,357000,0,714,1,7,,,
797,태아 3D,2013-04-18,8309500,0,712,7,42,한국,한국,(주)팝엔터테인먼트
798,밀프,2013-06-20,1456000,0,708,1,11,미국,미국,(주)스넵쏘울
798,귀로(歸路),,1416000,0,708,2,26,한국,한국,
800,2012,2009-11-12,7898000,0,707,20,190,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
801,남태평양,1971-08-07,1412000,0,706,1,12,미국,미국,
802,달콤한 인생,,1834000,0,705,1,19,이탈리아,"이탈리아,프랑스",
803,삼손과 데릴라,1974-12-21,1406000,0,696,1,16,미국,미국,
804,화이트 스완,2013-12-19,2790000,0,690,5,21,미국,"미국,러시아",포커스 온
805,북북서로 진로를 돌려라,,1378000,0,689,1,19,미국,미국,
805,십계,1973-06-16,1384000,0,689,1,8,미국,미국,
807,의사 안중근,1972-02-16,1184000,0,684,1,9,한국,한국,
808,로빈슨 주교의 두 가지 사랑,2013-11-14,5007000,0,682,4,57,미국,미국,(주)레인보우팩토리
808,"지난 여름, 갑자기",2012-11-15,2431500,0,682,4,83,한국,한국,(주)시네마달
808,남쪽으로 간다,2012-11-15,2431500,0,682,4,83,한국,한국,(주)시네마달
811,개똥이,2013-09-05,4914000,0,679,8,125,한국,한국,주식회사 마운틴픽쳐스
812,전쟁과 평화,1977-09-27,1356500,0,678,1,14,미국,미국,
813,제 5원소 리마스터링 감독판,2013-11-20,2060000,0,677,4,27,프랑스,프랑스,(주)팝엔터테인먼트
814,성춘향,1961-01-28,1363000,0,676,1,23,한국,한국,
815,뷰티풀 차일드,2013-11-28,4478000,0,674,6,102,한국,한국,주식회사 마운틴픽쳐스
815,대부,1973-09-01,2272500,0,674,1,22,미국,미국,
815,운명의 산 낭가 파르밧,2013-12-12,4389000,0,674,6,44,독일,독일,주식회사 마운틴픽쳐스
818,레볼루션 아일랜드,2013-05-29,3340000,0,668,3,7,러시아,러시아,(주)수키픽쳐스
818,버크 앤 헤어,2013-05-22,3340000,0,668,5,9,영국,영국,(주)수키픽쳐스
820,세븐데이즈,2013-01-31,4662000,0,666,5,13,캐나다,캐나다,(주)미디어데이
821,카라스: 프로퍼시,2013-08-29,5102000,0,663,5,25,일본,일본,에이원엔터테인먼트
822,언터처블: 1%의 우정,2012-03-22,3733000,0,660,2,9,프랑스,프랑스,(주)넥스트엔터테인먼트월드(NEW)
822,동방삼협,1993-04-24,1700000,0,660,5,16,홍콩,홍콩,
822,오텔로,2013-12-21,16911000,0,660,7,26,독일,독일,(주)케빈앤컴퍼니
825,허풍,2013-08-14,3031000,0,656,3,22,한국,한국,골든타이드픽처스(주)
826,흑협 2,2013-11-20,1610000,0,650,5,15,홍콩,홍콩,태창엔터테인먼트(주)
827,전쟁과 한 여자,2013-08-15,5586000,0,638,2,45,일본,일본,(주)엣나인필름
828,소울 오브 브레드,2013-12-26,4482000,0,636,4,26,대만,대만,(유)영화사 화수분
829,황야의 결투,,1356000,0,635,1,14,미국,미국,
829,알렉산더대왕,,1270000,0,635,1,12,미국,미국,
831,미녀전쟁,2013-12-19,2905000,0,631,4,16,한국,한국,골든타이드픽처스(주)
832,투 더 원더,2014-03-06,5087000,0,628,1,4,미국,미국,(주)미디어데이
833,역마차,,1247000,0,622,1,16,미국,미국,
834,콤플렉스,2013-07-25,4804000,0,608,4,47,일본,일본,미디어소프트
835,미워도 다시 한번 '80,1980-06-21,1212000,0,606,1,15,한국,한국,
835,베드,2013-01-17,4186000,0,606,9,164,한국,한국,주식회사 마운틴픽쳐스
837,모니카와의 여름,2013-07-04,4790000,0,605,1,39,스웨덴,스웨덴,㈜영화사 백두대간
838,차와 동정,,1208000,0,604,1,9,미국,미국,
839,굿닥터,2012-12-06,1275000,0,600,1,3,미국,미국,(주)마인스 엔터테인먼트
840,우리들의 헤어진 여자친구,2013-08-29,2889000,0,599,4,30,한국,한국,골든타이드픽처스(주)
841,갯마을,1978-08-06,1018000,0,593,1,9,한국,한국,
842,스파르타쿠스,,1160000,0,580,1,16,미국,미국,
842,이프!,2013-05-02,3368000,0,580,8,117,네덜란드,"네덜란드,벨기에",영화사 보라
844,누구나 제 명에 죽고 싶다,2013-03-14,4430500,0,577,7,123,한국,한국,씨제이 씨지브이(CJ CGV)(주)
845,레퀴엠,2013-10-19,13556500,0,576,6,74,독일,독일,(주)케빈앤컴퍼니
846,쿼바디스,1973-01-13,1149000,0,574,1,12,미국,미국,
847,파르지팔,2013-05-16,15059000,0,571,2,61,독일,독일,(주)케빈앤컴퍼니
848,사하라,,1140000,0,570,1,17,미국,미국,
848,플라잉 머신 3D,2014-01-09,6270000,0,570,1,1,영국,"영국,폴란드",C 무비
850,하늘에서 음식이 내린다면,2010-02-11,4042000,0,568,2,21,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
850,두 여인,,1142000,0,568,1,10,이탈리아,"이탈리아,프랑스",
852,지상 최대의 작전,,1128000,0,564,1,12,,,
853,대해적,,954000,0,548,1,9,미국,미국,
854,경복,2013-07-11,4157200,0,547,1,58,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
855,비는 행운을 싣고,,939000,0,545,1,9,미국,미국,
856,라쇼몽,,2176000,0,544,1,5,,,
856,타락천사,1995-12-23,4346500,0,544,1,9,홍콩,홍콩,(주)디스테이션
858,바디 앤 안티바디,2013-07-11,3258000,0,543,1,3,미국,미국,TCO(주)더콘텐츠온
859,그 여자 그 남자의 속사정,2013-01-31,3747000,0,539,5,63,한국,한국,어뮤즈
860,스톤 부인의 로마의 봄,,1074000,0,537,1,6,미국,"미국,영국",
861,토리노의 말,2012-02-23,4427000,0,535,1,7,헝가리,"헝가리,프랑스,독일,스위스,미국",(재)전주국제영화제조직위원회
862,내일은 영원히,,1068000,0,534,1,9,멕시코,멕시코,
863,신의 소녀들,2012-12-06,3341000,0,532,5,62,루마니아,"루마니아,프랑스",찬란
863,파리의 아메리카인,,1064000,0,532,1,12,미국,미국,
865,오만과 편견,,1060000,0,530,1,10,미국,미국,
866,방독피,2013-08-22,3305000,0,529,7,77,한국,한국,(주)두엔터테인먼트
867,젊은 엄마,2013-08-06,3168000,0,528,1,2,한국,한국,"골든타이드픽처스(주),(주)옐로우필름"
868,리버티 밸런스를 쏜 사나이,,1172000,0,526,1,11,미국,미국,
869,로맨스 빠빠,1960-01-28,1053000,0,525,1,18,한국,한국,
870,서울연애,2014-10-30,2869500,0,524,1,3,한국,한국,서울독립영화제
870,공각기동대 어라이즈 보더 1: 고스트 페인,2013-10-24,3613000,0,524,8,88,일본,일본,에이원엔터테인먼트
872,몬테크리스토 백작,,890000,0,523,1,9,미국,미국,
872,마리아 스투아르다,2013-09-07,12755500,0,523,2,24,미국,미국,(주) 인스터 글로벌
874,내 남자의 아내도 좋아,2009-04-15,2609000,0,519,1,10,스페인,"스페인,미국",(주)씨지브이신도림
875,미드나잇 선,2013-08-08,2864000,0,518,4,30,미국,미국,어뮤즈
876,맹룡과강,1974-10-11,3142000,0,514,5,30,홍콩,홍콩,(주)팝엔터테인먼트
877,팔도 사나이,,878000,0,512,1,10,,,
878,내일의 팔도강산,1971-01-12,1020000,0,510,1,6,한국,한국,
879,엘 시드,1971-09-21,1019000,0,508,1,8,미국,"미국,이탈리아,영국",
880,젊은이의 양지,1972-10-28,1354000,0,506,1,15,미국,미국,
881,물고기,2013-01-31,4558000,0,504,4,56,한국,한국,(주)미로비젼
881,하비비,,2017500,0,504,2,8,인도네시아,인도네시아,
883,사라진 기억,2013-12-12,2113000,0,502,5,16,기타,"기타,프랑스,벨기에",그린나래미디어(주)
884,체리밤,2013-08-14,1025000,0,500,3,4,영국,영국,라인트리엔터테인먼트
884,시바타와 나가오,,751296,0,500,1,23,한국,"한국,일본",
884,시에라 마드레의 보물,,846000,0,500,1,9,미국,미국,
887,비엔나전투 1683,2013-08-08,1029000,0,496,3,4,이탈리아,"이탈리아,폴란드",라인트리엔터테인먼트
887,영웅이 되고 싶은 남자,2013-08-08,1039000,0,496,4,5,대만,"대만,미국",라인트리엔터테인먼트
889,벌거숭이,2013-09-26,3163000,0,495,7,128,한국,한국,이닥픽쳐스
890,수색자,,986000,0,493,1,13,미국,미국,
890,월드 워 좀비,2013-11-27,2959000,0,493,6,18,미국,"미국,영국",(유)조이앤컨텐츠그룹
890,기적,1972-12-23,991000,0,493,1,11,미국,미국,
893,이주일의 리빠동 사장,1980-10-18,982000,0,491,1,9,한국,한국,
894,로미오와 줄리엣,2013-09-26,8491000,0,488,7,62,영국,영국,(주) 인스터 글로벌
895,청춘정담,2013-11-21,3176500,0,484,6,84,한국,한국,디마엔터테인먼트
896,암살자,,840000,0,481,1,9,한국,한국,
897,킬리만자로의 눈,,960000,0,480,1,16,미국,미국,
897,레베카,,1230000,0,480,1,11,미국,미국,
899,열혈남아,1989-10-14,3835000,0,479,1,5,홍콩,홍콩,(주)디스테이션
900,세이사쿠의 아내,,2703000,0,476,1,7,일본,일본,
901,비우,,951000,0,474,1,20,프랑스,프랑스,
902,체 게바라 : 뉴맨,2012-11-29,2535000,0,472,1,17,쿠바,"쿠바,아르헨티나",(주)피터팬픽쳐스
902,나의 가족 나의 도시,,2470000,0,472,1,14,독일,독일,(주)에스와이코마드
904,백은제국,2013-12-24,2370000,0,470,5,15,중국,"중국,홍콩,대만",스크린조이
905,마부,,784000,0,467,1,13,한국,한국,
906,"꽃잎, 춤",2013-11-21,3638000,0,466,3,67,일본,일본,(주)영화사 조제
907,종로의 기적,2011-06-02,3214400,0,465,1,47,한국,한국,시네마달
908,최민수의 어쌔씬 코드,2013-12-24,2300000,0,460,5,14,미국,미국,(유)조이앤컨텐츠그룹
909,표류일기,1997-08-09,3038500,0,459,7,58,한국,한국,시네마 뉴원
910,젊은 사자들,,914000,0,457,1,12,미국,미국,
911,수호지-의적유당,2013-11-22,1518000,0,454,4,14,중국,중국,(유)조이앤컨텐츠그룹
911,북극의 후예 이누크,2013-08-29,3478000,0,454,4,47,기타,"기타,프랑스",(주)피터팬픽쳐스
911,내가 고백을 하면,2012-11-15,3806000,0,454,2,39,한국,한국,(주)마인스 엔터테인먼트
914,늑대소년,2012-10-31,3033500,0,452,2,65,한국,한국,(주)씨제이이엔엠
915,천국과 지옥,,1804000,0,451,1,4,일본,일본,
916,대석굴암,,900000,0,450,1,16,한국,한국,
916,어디로 갈까요?,2013-05-16,2451000,0,450,4,192,한국,한국,주식회사 마운틴픽쳐스
918,러빙 이비자: 섹슈얼아일랜드,2013-11-14,2774000,0,449,6,23,네덜란드,네덜란드,주식회사 풍경소리
919,행복한 사전,2014-02-20,3800000,0,448,1,3,일본,일본,씨네그루(주)다우기술
920,오페라-카르멘(메트로폴리탄),2010-04-04,5602000,0,446,1,10,미국,미국,㈜메가박스
921,7인의 사무라이,,1780000,0,445,1,4,일본,일본,
922,카이로의 붉은 장미,,3011000,0,444,1,3,,,
923,독짓는 늙은이,1969-03-04,764000,0,441,1,9,한국,한국,
924,춘향뎐(春香傳),2000-01-29,880000,0,440,1,9,한국,한국,
924,사육-내안에 가둔 그녀,2013-10-24,2220000,0,440,5,27,한국,한국,(주)케이알씨지
924,영광의 탈출,,880000,0,440,1,6,미국,미국,
927,카르고,2013-09-12,2176000,0,435,1,8,스위스,스위스,(주)스마일이엔티
928,프란체스카 다 리미니,2013-11-16,11075500,0,433,2,35,미국,미국,(주) 인스터 글로벌
929,맘마미아!,2008-09-03,2583000,0,432,1,14,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
929,유 콜 잇 러브,1989-04-01,2771500,0,432,32,49,프랑스,프랑스,
931,자전거 탄 소년,2012-01-19,3692500,0,431,1,8,벨기에,"벨기에,프랑스",(주)티캐스트
932,더 피플 아이브 슬렙 위드,2013-01-30,3010000,0,430,1,10,미국,미국,(주)에이씨피컴퍼니
932,제인 에어,2011-04-20,3270000,0,430,1,8,영국,영국,(주)시너지하우스 (시너지)
934,안소니퀸의 길,,1170000,0,429,1,15,이탈리아,이탈리아,
934,오션스 일레븐,2002-02-28,858000,0,429,1,9,미국,미국,워너브러더스 코리아(주)
934,나는 살고 싶다,,858000,0,429,1,9,미국,미국,
937,해저 2만리,,854000,0,427,1,12,미국,미국,
938,샤레이드,,735000,0,425,1,9,,,
938,모감보,,851000,0,425,1,16,미국,미국,
940,창공에 산다,,848000,0,424,1,17,,,
940,오페라-투란도트(메트로폴리탄),2010-01-10,5570000,0,424,1,12,미국,미국,㈜메가박스
942,장군의 아들 2,1991-07-20,732000,0,423,1,10,한국,한국,
942,진구세주전설 북두의권 Zero - 켄시로전,2013-10-10,2951500,0,423,9,72,일본,일본,(주)앤드플러스미디어웍스
944,스탠리의 도시락,2012-03-08,2338000,0,421,1,2,인도,인도,타임스토리그룹(주)
945,제인 에어,,840000,0,420,1,12,미국,미국,
945,크레이지 샤크,2013-12-04,2180000,0,420,5,20,미국,미국,(유)조이앤컨텐츠그룹
945,푸셔: 파이널 프로젝트,2013-12-04,2180000,0,420,5,20,영국,영국,스크린조이
948,스팔타카스,1974-01-23,846000,0,418,1,8,미국,미국,
948,세계를 그대 품안에,,1073000,0,418,1,19,미국,미국,
950,링컨,,700000,0,417,1,9,미국,미국,
950,분노의 포도,,906000,0,417,1,10,미국,미국,
952,철가방 우수氏,2012-11-22,2519000,0,416,3,22,한국,한국,(주)씨제이이엔엠
953,그린 맨션,,830000,0,415,1,7,미국,미국,
954,망원동 인공위성,2015-02-05,1367500,0,412,1,4,한국,한국,(주)시네마달
955,동방불패,1992-03-25,2196000,0,410,5,17,홍콩,홍콩,스크린조이
956,영자의 전성시대,1975-02-11,804000,0,402,1,9,한국,한국,
956,미 앤 유,2014-02-27,3214000,0,402,1,5,이탈리아,이탈리아,오드
958,클래식,2003-01-30,3187000,0,401,1,11,한국,한국,(주)시네마서비스
959,수호지-신비술사,2013-12-18,2150000,0,400,5,16,중국,중국,(주)케이알씨지
960,봄날은 간다,2001-09-28,3108000,0,396,1,11,한국,한국,(주)시네마서비스
960,이터널 선샤인,2005-11-10,2698000,0,396,1,3,미국,미국,"(주)노바미디어,코리아픽쳐스(주)"
962,티토 황제의 자비,2013-06-08,9954000,0,395,2,26,미국,미국,(주) 인스터 글로벌
963,멜랑콜리아,2012-05-17,3466000,0,393,1,3,덴마크,"덴마크,스웨덴,이탈리아,독일,프랑스","(주)엣나인필름,(주)팝엔터테인먼트"
964,사랑 후에 남겨진 것들,2009-02-19,2379000,0,392,1,6,독일,독일,(주)영화사 진진
964,맹진사댁 경사,,784000,0,392,1,9,한국,한국,
966,봉배도저,2013-12-18,2110000,0,390,5,15,중국,중국,(주)케이알씨지
966,완전범죄 프로젝트,2013-12-19,2152000,0,390,5,15,미국,미국,스크린조이
968,7년만의 외출,,778000,0,389,1,13,미국,미국,
969,아웃 인 더 다크,,2655000,0,387,1,7,미국,"미국,이스라엘",
970,이창,,770000,0,381,1,16,미국,미국,(주)영화사 안다미로
970,스와핑 클럽,2013-08-22,2285000,0,381,1,5,미국,미국,(주)컴퍼니엘
972,욕망이라는 이름의 전차,,761000,0,379,1,12,미국,미국,
972,템페스트,2013-05-18,9899000,0,379,3,28,미국,미국,(주) 인스터 글로벌
974,블랙피쉬,,802500,0,378,1,4,미국,미국,
974,논픽션 다이어리,2014-07-17,999500,0,378,1,4,한국,한국,(주)영화사 진진
976,이조 여인잔혹사,1969-05-02,750000,0,375,1,9,한국,한국,
977,더도 말고 덜도 말고,,826074,0,374,1,7,한국,한국,
978,귀부인과 승무원,,638000,0,373,1,9,이탈리아,이탈리아,
979,에덴의 동쪽,1973-02-22,749000,0,372,1,12,미국,미국,
980,피서지에서 생긴 일,1972-08-19,742000,0,371,1,12,미국,미국,
981,원스,2007-09-20,2304000,0,370,2,7,아일랜드,아일랜드,"(주)제이앤씨미디어그룹,(주)영화사 진진"
981,다이애나,2014-03-06,2937000,0,370,1,2,영국,"영국,프랑스,스웨덴,벨기에",(주)영화사 빅
981,"충심, 소소",,663837,0,370,1,22,한국,한국,
984,스트릿 오브 블러드,2013-09-13,1845000,0,369,2,3,미국,미국,(주)인피니티엔터테인먼트
984,반달곰,2013-02-04,1258000,0,369,2,61,한국,한국,㈜인디스토리
986,백만장자와 결혼하는 법,,736000,0,368,1,9,미국,미국,
987,거미의 성,,1464000,0,366,1,4,일본,일본,
987,녹색의자 2013 - 러브 컨셉츄얼리,2013-10-31,2280000,0,366,4,46,한국,한국,주식회사 마운틴픽쳐스
989,천주정,2014-03-27,2912000,0,365,1,3,중국,중국,(주)에스와이코마드
990,아이 엠 러브,2011-01-20,1994000,0,363,1,5,이탈리아,이탈리아,"(주)영화사 진진,(주)영화사 조제"
991,브룩클린 브라더스,2014-01-09,2892000,0,362,1,4,미국,미국,(주)앤드플러스미디어웍스
992,소중한 날의 꿈,2011-06-23,2131000,0,360,2,30,한국,한국,에이원엔터테인먼트
993,J.에드가 - FBI의 시작,,2271000,0,359,1,5,미국,미국,
993,황태자의 첫사랑,,718000,0,359,1,12,미국,미국,
995,매치 포인트,2006-04-13,2220000,0,358,1,8,영국,"영국,미국","(주)퍼스트런,글뫼 주식회사,CJ ENM"
995,라운드 업,2013-05-16,2383000,0,358,5,46,프랑스,프랑스,(주)팝엔터테인먼트
